crop_id,common_names
10432,Thymian
10432,wilder Thymian
10432,timian
10432,Serpylli herba
10432,Aetheroleum serpylli
10473,
11281,hollyhock
11281,Malvac arboreae flos
12347,great angelica
12347,purplestem angelica
12347,alexanders
12347,American angelica
12347,high angelica
12347,purple angelica
12347,masterwort
12347,angelica roxa
13746,common teasel
13746,Fuller's teasel
13746,Fuller's thistle
13746,Fuller's card
13746,Draper's teasel
13746,wild teasel
13746,English teasel
13746,Indian teasel
13746,Venus'- basin
13746,Venus'- bath
13746,clothier's-brush
13746,huttonweed
13746,wood broom
13746,wilde karde
13746,cardo penteador bravo
13746,dipsaco
13746,kardvädd
13746,vild kardvädd
13746,kardeborre
13746,gærde-kartebolle
13746,pikarikarttaohdake
18352,rue
18352,garden rue
18352,herb of grace
18352,wynruit
18352,binnewortel
18352,Rutae herba
49189,glacier wormwood
49189,Alpine wormwood
49189,genepi
49212,butterwort
50047,trumpet gentian
50047,stemless gentian
50047,gentianella
50047,genziana
50047,gentiane
50047,genciana dos jardins
50047,gencianela
50047,genciana
50047,blauer Enzian
50472,masterwort
248815,knob wood
248815,iguga
248815,popioe
248815,mjafari
291,abelmosk
291,musk mallow
291,mushkdan
291,muskdana
291,kasturi bhendi
291,gukhia korai
291,kasturi bhenda
291,kattukasturi
291,varttilai kasturi
291,lalkasturika
291,musk okra
291,ambrette
291,abelmosco
291,ambreta
291,rosa almiscarada
291,quiabo cheiroso
291,kasturi
291,gombo musqué
291,ketmie musquée
291,graine de musc
291,kamang
291,kaŒmang
291,karereon
291,karereon nikapwerik nik
291,kareron
291,likonokon
291,gongul
291,metei
291,mety
291,methey
291,hathongethong
291,kamwayang
291,nikapwerik
291,setmwechin
291,sotumo
291,wakiwaki
291,wakewake
291,wakeke
291,vakeke
291,aukiki
291,oŒeŒe
291,fou ingo
291,fau ingo
291,Œaute toga
291,fau tagaloa
291,fua samasama
291,loa
291,fauŒingo
291,tropical jewel-hibiscus
297,Ellington curse
297,klu
297,cassie
297,espino blanco
297,aroma
297,popinac
297,kandaroma
297,kolu
297,vaivai vaka-vatona
297,vaivai vakavotona
297,ban baburi
297,oki
297,te kaibakoa (Kiribati)
297,debena (Nauru)
297,mimosa bush
297,needle bush
297,sweet acacia
297,Prickly Moses
297,Perfumed wattle
297,Cassie flower
297,Sweet Mimosa Bush
297,Sponge flower
297,Scented Wattle
349,lebbek tree
349,siris-tree
349,rain tree
349,East Indian walnut
349,woman's-tongue tree
349,woman's tongue tree
349,chatterbox tree
349,kokko
349,bois noir
349,cha-cha
349,langue de vieille femme
349,ébénier d'orient
349,acacia de lebbek
349,albizia
349,acacia siras
349,coracao de negro
349,pau-negro
349,ebano oriental
379,devil's tree
379,white cheesewood tree
379,alstonia
379,dita bark tree
379,Australian fever bark tree
379,Australian quinine bark tree
379,bitter-bark tree
379,blackboard tree
379,chatiyan wood
379,shaitan
379,chattun
379,chatian
379,chhatiwan
379,chatiwan
379,tin pet
379,dita
379,khaaniqat al-kalab
379,shajaratah fi asya al-harrah
379,scholarsi
379,may màn
379,mò cua
379,mùa cua
379,co tin pát
379,palai
379,pasuit
379,phaya sattaban
379,sattaban
379,polai
379,sachina
379,satavan
379,satuna
379,alipauen
379,dalipauen
379,lava
379,lipauen
379,dirita
379,tanitan
379,tangitang
379,andarayan
379,voplai
379,chatina (santal)
379,saptaparni (kandha)
379,dubedi (kandha)
634,candle bush
634,candalabra bush
634,candle stick
634,craw craw plant
634,christmas candle shrub
634,empress candle plant
634,ringworm bush
634,ringworm shrub
634,roman candletree
634,senna
634,winged senna
634,Cassia Alatae Folium
634,andadasi
634,andadasi-ng-bugbugtong
634,andadasl-a-dadakkel
634,bai nicagi
634,cây lâc
634,muòng trâu
634,chumhet thet
634,chumhet yai
634,dadmurdan
634,gelenggang
634,gamot sa buni
634,pakagonkon
634,katanda
634,katandang aso
634,kapurko
634,acapulko
634,akapulko
634,bayabas-bayabasab
634,ketepeng cina
634,la'au fai lafa
634,mulamula
634,pakayomkon kastila
634,ta si pho
634,te'elango
646,she oak
646,south sea ironwood
646,horsetail tree
646,nokonoko
646,te katurina
646,toa
646,Australian pine
646,ironwood
652,periwinkle
652,Madagascar periwinkle
652,Cape periwinkle
652,red periwinkle
652,vinca
656,West Indian cedar
656,Spanish cedar
656,Barbados cedar
656,Mexican cedar
656,Honduras cedar
656,kulche
656,cedro do Mexico
656,cedro cheiroso
656,cedro femea
656,cedrela
697,quinine tree
697,cascarilla
697,quinquina rouge
697,Chinarindenbaum
697,Chinarinde
697,Fieberrinde
699,camphor tree
699,camphor
699,Japanese camphor
699,camphrier
699,camphre
699,alcanforero
699,alcanfor
699,arbol del alcanfor
699,arvore da camphora
699,árvore-da-camphora
699,xiang zhang shu
699,zhang
699,zhang shu
699,campher
699,kampferbaum
699,karpuram
699,karpoora
699,pacchakarpuram
699,albero della canfora
699,canfora
699,canforo
699,lauro canforo
699,kuso no ki
699,karpura
699,kapuur
699,kamfornii derevo
699,kamformii lavr
699,korihnik kamfornii
699,karpuramu
699,kafur
699,patckafur
801,sunn hemp
801,Bengal hemp
801,chinchín
848,couch grass
848,Bermuda grass
848,green couch
848,wiregrass
848,devilgrass
848,chepica brave
848,came de niño
848,pate de perdiz
848,gramilla blanca
848,hierba-fina
848,kabuta
848,kweekgras
848,durba
848,khabbal ghass
848,dhoub grass
848,griming
848,tigriston
870,thornapple
870,stramonium
870,jimson weed
870,Jamestown weed
870,Jamestown lily
870,devil's trumpet
870,stinkweed
870,pomme épineuse
870,datura
870,stechapfel
870,estramonio
870,alhendros
870,figueira do Inferno
870,zabumba
870,mamoninho bravo
870,mamoninho de carneiro
870,nafir
870,taturah
870,tabourzigt
870,tidilla
870,stromoine
870,herbe aux sorcières
870,dature
870,herbe du diable
870,pomme du diable
870,tollkraut
870,spikklubba
870,piggeple
870,pigæble
870,hulluruoho
870,attefaris
870,astenagrt
880,Royal poinciana
880,flamboyant tree
880,flamboyant acacia
880,gul mohur
880,fancy-Anna
880,flame tree
880,peacock flower
880,flamboyante
880,flamboyán
880,acacia flamejante
880,flamboiante
880,acacia rubra
880,poinciana
880,flor de pavao
880,arbol del fuego
880,atbot (Guam)
880,atbut
880,atbot det fuegu
880,nangiosákura (Palau)
880,nangyo
880,pilampwoia weitahta (Pohnpei)
880,sakuranirow (Yap)
880,sekoula (Fiji)
880,ohai'
880,Œohai
880,ngatipa (Cook Islands)
880,avarua (Rarotonga
880,Cook Islands)
880,fayarbaw (CNMIˆCarolinian)
880,puke (Tahiti)
880,ohai Œula
880,pine
952,wase
952,usi
1012,coral tree
1012,Indian coral tree
1012,flame tree
1012,gatai
1012,narara
1012,gatae Samoa
1012,Balbal
1017,red river gum (Southern Provenances)
1017,Murray red gum
1017,Australian kino
1017,river gum
1017,rostrato
1017,eucalipto rostrato
1023,swamp mahogany
1023,mahogany gum
1023,stringybark
1023,gunnung
1104,
1146,gliricidia
1146,glory cedar
1146,gloricidia
1146,mother of cacao
1146,quickstick
1146,madre de cacao
1191,sunflower
1191,Italian girasole
1191,cut-and-come-again
1191,sonneblom
1191,girasol
1191,tournesol
1191,girassol
1191,xiangrikui
1191,Sonnenblume
1191,girasole
1191,surajmukhi
1191,zonnebloem
1191,auringonkukka
1191,Helianthi flos
1191,surya mukhi
1205,one one
1205,mangrove
1263,u'ula
1263,kwila
1297,physic nut
1297,purging nut
1297,tartago
1297,pourghère
1297,pignon d'Inde
1297,yu lu tzu
1297,habel meluk
1297,bagbherenda
1297,purgueira
1297,mundubi assu (Br)
1297,fagiola d'India
1297,purgiernuss
1297,purgeernoot
1297,laupata
1297,fiki
1297,purgeerboontjie
1297,mbono
1297,mafuredonga
1297,inhlakuva
1297,mathlapametse
1297,cantal muluung
1297,sabuu dam
1297,jarak pagar
1297,parvaranda
1297,ba dau me
1297,pe fo tze
1297,ramjeevan
1334,henna
1430,
1431,melaleuca
1431,broad-leafed paperbark tree
1431,five-veined paperbark
1431,broad-leaved paperbark (Australia)
1431,paperbark tea-tree (Australia)
1431,belbowrie (Australia)
1431,numbah (Australia)
1431,broad-leaved tea-tree (Australia)
1431,white bottlebrush (USA)
1433,
1524,opepe
1524,West African boxwood
1524,sarcocefalo
1531,common oleander
1531,oleander
1531,rose laurel
1531,rose bay
1531,French willow
1531,South-Sea rose
1531,sweet oleander
1531,sweet-scented oleander
1531,te orian
1531,oleandro
1531,pride of Ceylon
1531,dafla
1531,oleandre
1531,laurier-rose
1531,loendro
1531,loendro da India
1531,loendro de cheiro
1531,adelfa
1531,espirradeira
1531,loureiro-rosa
1531,nerio
1710,betel
1710,betel leaf
1710,betel leaf pepper
1710,betel leaf vine
1710,betel vine
1710,betel pepper
1710,Piper Folium
1710,alfavaca de cobra
1710,cobrinha
1710,wara tumbul
1710,buyo
1710,buyo-buyo
1710,buyo anis
1710,ikmo
1710,ikmong iloko
1710,itmo
1710,manin
1710,buyog
1710,buyu
1710,gaoed
1710,gaued
1710,gok
1710,kanisi(bisayan)
1710,manon(bisayan)
1710,lau
1710,mjàu
1710,thô lau dàng
1710,trâu không
1710,trâu cay
1710,trâu luong
1710,namat
1710,nanin(bisayan)
1710,paan
1710,pan
1710,tambuli
1710,tanbol
1710,phlu
1710,samat
1710,samok
1710,se keh
1710,serih
1713,kava
1713,yaqona
1713,yangona
1713,ava
1713,'ava
1713,'eva inu
1713,arwa
1713,ava-kava
1713,kava-kava
1713,yagona
1732,lance-leaved plantain
1732,narrow-leaf plantain
1732,buckhorn plantain
1732,rat-tail plantain
1732,English plantain
1732,ribgrass
1732,ribwort
1732,ribwort plantain
1732,ripplegrass
1732,petit plantain
1732,Spitzwegerich
1732,smalblaarplantago
1732,smalweeblaar
1732,oorpynhoutjie
1732,athan el-kabsh
1732,great hen plant
1732,plantain lancéole
1732,oreille de lievre
1732,tanchagem menor
1732,corrijo'
1732,Plantaginis lanceolatae folium
1732,oorpynynhoutjie
1732,smalblaar-plantago
1732,indlebe-kathekwane encane
1733,common plantain
1733,broad-leaved plantain
1733,greater plantain
1733,lamb's foot
1733,whiteman's-foot
1733,door-yard plantain
1733,healing blade
1733,cart-track plant
1733,waybread
1733,platvoet
1733,tanchagem maior
1733,bolila
1733,indlebe-kathekwane enkulu
1733,Breitwegerich
1733,Plantaginis majoris folium
1781,Indian beech
1781,oil tree
1781,poonga-oil-tree
1781,seashore mempari
1781,karum tree
1781,arbre de pongolote
1781,báni
1781,kanji
1781,karanj
1781,papar
1781,daay kim
1781,saam hoa
1781,biansu
1781,ki pahang laut
1781,melapari
1781,dok kom koi
1781,mempare
1781,pongu
1781,pongam
1781,ko:m ko:y
1781,day lim
1781,day mau
1781,khoor
1781,karanga
1848,mangrove
1848,red mangrove
1848,American mangrove
1848,tiriwai
1849,mangrove
2023,West Indian mahogany
2023,mahogany
2023,Cuban mahogany
2023,Dominican mahogany
2023,small leaf mahogany
2023,West Indies mahogany
2023,caoba
2023,caoba de Santo
2023,domingo
2023,acajou
2023,mahagni
2023,mahok
2023,cheriamahogany
2052,yellow bells
2052,geelklokkies
2052,tacoma
2052,chevalye
2052,flé senpié
2052,zeb sennikola
2052,ginger thomas
2052,tecoma
2052,yellow bignonia
2052,yellow cedar
2052,yellow elder
2052,yellow trumpet tree
2052,yellow trumpet flower
2052,chevalier
2052,fleur de St. Pierre
2052,herbe de St. Nicholas
2052,tecoma amarela
2052,tronadora
2052,ipezinho
2052,amarelinho
2052,roble amarillo
2052,saúco amarillo
2054,teak
2054,tiki
2059,fish poison bean
2059,fish bean
2059,cafoto
2059,banca'
2078,Eastern white cedar
2078,American arborvitae
2078,false white cedar
2078,Northern white cedar
2078,tree of life
2078,thuya du Canada
2078,tuia americana
2087,glossy bersama
2087,glossy white ash
2087,undiyaza
2087,blinkblaarwitessenhout
2368,marjoram
2368,sweet majoram
2368,marjolaine
2368,majoran
2368,amaraco
2368,mejram
2368,marzanjush
2368,marjolein
2368,maggiorana
2368,manjerona
2368,mayoran
2368,mayorana
2368,ma-yueh-lan-hua
2412,sage
2412,common sage
2412,sauge
2412,Salbei
2412,salvia
2412,mariyamiya
2412,salie
2412,salva
2412,shalfey
2412,ching-chieh
2412,Salviae folium
2412,Salviae herba
2412,Aetheroleum salviae
2526,hairy indigo
2526,anileira felpuda
2550,silver fir
2550,abete
2550,abete bianco
2550,Tanne
2550,Weisstanne
2550,sapin argente
2550,abeto blanco
2550,Christmastree
2550,European silver fir
2550,white fir
2550,sapin blanc
2550,Silbertanne
2550,abete argentato
2582,
2593,black cutch
2593,catechu
2593,Cutch
2593,Dark Catechu
2593,Black Catechu
2639,sweet thorn
2639,soetdoring
2639,doringboom
2639,karoodoring
2639,witdoring
2639,mimosa thorn
2639,cape thorn tree
2639,karoo-thorn
2639,white thorn
2639,umNga
2639,isiKhombe
2639,mooka
2639,mookana
2639,isinga
2639,leoka
2639,munga
2639,muunga
2639,muunga-ludzi
2639,umunga
2639,groendoring
2639,munenge
2639,mubayamhondoro
2639,orusu
2667,Egyptian thorn
2667,red heat
2667,scented-pod acacia
2667,Nile acacia
2667,thorn
2667,scented thorn
2667,babul acacia
2667,Arabic gumtree
2667,Egyptian mimosa
2667,Prickly acacia
2667,gommier rouge
2667,Acacia d'Arabie
2667,Acacia de Cayenne
2667,acacia a gomme
2667,acacia d'Egypte
2667,gommier d'Egypte
2667,arabische Akazie
2667,gummi- Akazie
2667,Aegyptische Akazie
2667,kudupod
2667,stinkpeul
2667,fulissa (Ethiopia)
2667,ruikperul
2667,garad
2667,sant
2667,aschawkah al misriyah
2667,osdi (Yemen)
2667,babla (Bangladesh)
2667,babul
2667,baboul (India)
2667,kikar (India)
2667,acacia d'Egitto
2667,ol'erbat
2667,espinheiro preto (Cape Verde)
2667,espinho preto (Cape Verde)
2667,guider
2667,marah
2667,tugaar
2667,galol
2667,tuwer
2667,acacia gomifera
2667,goma arábica
2667,mgunga
2667,karu-velam
2667,lekkerruikpeul
2667,motse
2667,ongue (Angola)
2667,lekwele (Botswana)
2667,bagani-iri (Cameroon)
2667,bani (Cameroon)
2667,barana (Cameroon)
2667,boina (Cameroon)
2667,daibe (Cameroon)
2667,gabde (Cameroon)
2667,gabdere (Cameroon)
2667,gabdi (Cameroon)
2667,Egyptian Acacia
2667,bano (Guinea-Bissau)
2667,gaude (Guinea-Bissau)
2667,babla (India)
2667,dauria (India)
2667,godi (India)
2667,godi babul (India)
2667,kabuli kikar (India)
2667,kaora (India)
2667,kaulia (India)
2667,k
2737,acanthus
2744,field maple
2744,hedge maple
2744,small hedge maple
2744,small maple
2744,English maple
2744,mazer tree
2744,ulmer pipes
2744,erable champetre
2744,Ahorn
2744,acero campestre
2744,bordo comum
2744,arce
2761,lavender cotton
2761,garde robe
2761,aurone femelle
2761,santoline
2761,Zypressengarbe
2761,guarda roba
2761,qaysum
2761,baatharaan
2761,bu'aythiran
2761,gesoom
2763,
2777,aconite
2777,common monkshood
2823,Venus' maidenhair fern
2823,southern maidenhair
2823,Venus-hair fern
2823,capillaire
2823,Venushår
2823,avenca
2823,avenca cabelo de Venus
2823,capilaria de Venus
2829,adonis
2829,pheasant's eye
2829,spring pheasant's eye
2829,Adonisröschen
2829,Herba Adonis vernalis
2877,African mahogany
2877,doussie
2877,mogno africano
2914,agrimony
2914,acrimony
2914,harvest lice
2914,stickwort
2914,aigremoine
2914,odermennig
2914,agrimonia
2914,Herba agrimoniae
2914,Agrimoniae herba
2943,Ailanthus
2943,tree of heaven
2943,false varnish tree
2943,copal tree
2943,stink tree
2943,ailanto
2943,Ailanthusbaum
2943,Götterbaum
2943,arvore celeste
2944,
3021,European alder
3021,common alder
3021,black alder
3021,irish fearnog
3021,owle
3021,ontano
3021,ontano nero
3021,aune
3021,aulne
3021,amieiro vulgar
3021,amieiro negro
3021,aliso
3021,aliso negro
3021,Erle
3031,candelabra aloe
3031,octopus plant
3031,torch plant
3031,krantz aloe
3031,kraansaalwyn
3031,inkalane
3031,vlambos
3031,dokgopha
3032,
3039,
3066,marshmallow
3066,guimauve
3066,althee officinale
3066,Eibisch
3066,Radix Althaeae
3066,Folia Althaeae
3066,Althaeae radix
3066,Althaeae herba
3066,Althaeae folium
3066,Althaeae flos
3187,scarlet pimpernel
3187,shepherd's weatherglass
3187,pimpernel
3187,bird's eye
3187,blouselblommetjie
3217,wood anemone
3217,European wood anemone
3217,European thimbleweed
3217,moonflower
3217,windflower
3217,anemona dos bosques
3254,chamomile
3254,roman chamomile
3254,camomille romaine
3254,römische Kamille
3254,camomilla
3254,kamilica
3254,Chamomillae romanae flos
3254,Aetheroleum chamomillae romanae
3259,
3260,
3265,chervil
3265,cerafolio
3265,cerfeuil
3265,kerbel
3265,koervel
3265,kørvel
3265,maqdunis afranji
3265,kervel
3265,cerfoglio
3265,cerefolho
3265,kervel'
3265,san-lo-po
3270,common kidney vetch
3270,lady's fingers
3302,agalwood
3302,agalloch
3302,agarwood
3302,agila wood
3302,eaglewood
3302,aloeswood
3302,calambac
3302,calambour
3302,chuwah
3302,garrowood
3302,lignaloes
3302,pau de aguia
3302,agaloco
3302,aquilaria
3302,calambuco
3302,gaharu
3302,sasi
3302,hasi
3302,aga
3302,agaru
3302,ugar
3302,akyaw
3302,tagara
3302,kalaguru
3302,aggalichandanam
3302,agru
3302,agar
3302,chen xiang
3302,Kaya gahara lemppong
3302,jin-ko
3302,kyara
3302,ch'en hsiang
3302,ch'Ing kuei hsiang
3302,chan Hsiang
3302,chi ku hsiang
3302,Huang Shu Hsiang
3302,Oud
3302,Ude
3302,Ud
3302,Ood
3302,Oode
3302,jinkoh
3302,jinko
3304,common columbine
3385,arnica
3385,hästfibbla
3385,solblom
3385,almindelig guldblomme
3385,etelänarnikki
3385,berg-wohlverleih
3391,ariti
3391,chukun (Galinya
3391,Harar)
3391,jukun (Galinya
3391,Harar)
3391,kodo (Galinya)
3391,kapani (Galinya
3391,Bale)
3392,
3466,butterfly milkweed
3466,butterfly-weed
3466,chigger-weed
3466,pleurisy root
3466,orange milkweed
3466,Indian paintbrush
3466,orange swallow-wort
3487,white asphodel
3487,asfodelo branco
3504,
3558,belladonna
3558,deadly nightshade
3581,neem
3581,Indian lilac
3581,mahogany
3581,azadira d'Inde
3581,nim
3581,Indischer Zedrach
3581,niem
3581,margosa
3581,nimb
3581,arishta
3581,limba
3581,nimmi
3581,limbo
3581,vepa
3581,arulundi
3581,bevinamara
3581,indu lian shu
3581,cha do
3581,veppa
3581,thin
3581,baypay
3581,sadao India
3581,mindi maranngo
3581,sdao
3581,azad darakhul-hind
3581,nib
3581,mwarubaini
3635,barwood
3635,camwood
3635,African sandalwood
3635,baru
3670,yellow tree bauhinia
3670,hairy bauhinia
3670,bosbeesklou
3670,isiThibathibana
3742,ngai camphor plant
3742,camphrier
3742,bai mat
3742,sembung
3742,sembang utan
3742,sembang gantung
3742,nat
3742,phi ma sen
3742,chapa
3742,chapor
3742,sembong
3742,poung-ma-theing
3742,sambong
3742,lakadbulan
3742,subsub
3742,kam phung
3742,nat yai
3742,dai bi
3742,tur bi
3742,dai ngai
3742,co nat
3742,phac pha
3742,bawng phiesn
3750,ka-aen
3750,khing sai
3750,krachai
3750,wan phra athit
3750,ra-aen
3750,poh see
3750,poh so roh
3750,temu kunci
3783,luban
3783,salai
3783,Indian frankincense tree
3783,Indian olibanum tree
3783,saler
3783,salga
3783,salhe
3783,sali
3783,gugulu
3783,kundrikam
3783,kungli
3783,morada
3837,bean-pod tree
3837,igonda
3837,msasa
3837,musasa
3837,mrihi
3837,mriti
3837,myombo
3986,flame-of-the-forest
3986,Bengal kino
3986,tisso
3986,bastard teak
3986,muduga oil tree
3986,butea gum tree
3986,pouk-pen
3986,dhak
3986,palas
3986,pulas
3986,palasa
3986,chaa
3986,chaan
3986,favas de engenho
3986,palasse
3986,thong kwaao
3986,tong thammachaat
4004,divi-divi
4004,dividivi
4004,libidibi
4023,
4033,
4074,
4076,
4079,apple of Sodom
4079,Sodom apple
4079,akund fibre
4079,french cotton
4079,marsh milkweed
4079,Calotropis
4079,rubber bush
4079,mudar
4079,yercum fibre
4079,desert apple
4079,Mudar Yercum
4079,madar
4079,king's crown
4079,roostertree
4079,shakr (Oman)
4079,arbre à soie
4079,aak
4079,desi aak
4079,giant milkweed
4079,tobbeya
4079,tobia
4079,yahara-zaf
4079,ghinda
4079,akalo
4079,tomfi
4079,gala
4079,boha
4079,u'sher (Sudan)
4079,ashkhar (UAE)
4127,hemp
4127,chanvre
4127,hanf
4127,hennep
4127,canamo
4127,canapa
4127,hampa
4127,kannab
4127,kender
4127,kenop
4127,konoplya
4127,asa
4164,shepherd's purse
4164,bourse-a-pasteur
4164,Hirtentäschelchen
4164,Bursae pastoris herba
4198,Brazilian mahogany
4198,bastard mahogany
4198,crabwood
4198,andiroba
4198,andiroba-saruba
4198,iandirova
4198,carapa
4198,requia
4238,European hornbeam
4238,yoke elm
4238,charme commun
4238,carpino bianco
4238,Hainbuche
4238,Steinbuche
4238,carpa europeia
4238,carpino
4280,senna
4280,arabian senna
4280,sene
4280,sene d'arabie
4280,sen
4280,sanaehindi
4280,uzkolistnaja kassija
4280,bhuikhakhasa
4280,bhumiari
4280,sanai makki
4349,Indian bean tree
4400,brown radiant knapweed
4400,knapweed
4400,vanleg knoppurt
4400,almindelig knopurt
4400,ahdekaunokki
4400,brown knapweed
4400,rödklint
4400,wiesen-flockenblume
4400,jacea
4434,mangrove
4479,wallflower
4479,gyllenlack
4479,gyllenlakk
4479,tavallinen kultulakka
4479,goldlack
4480,great celandine
4480,grande chelidoine
4480,eclaire
4480,Schöllkraut
4480,skelört
4480,svaleurt
4480,keltamo
4480,svalört
4480,Chelidonii herba
4480,Chelidonii radix
4510,iroko tree
4510,African teak
4510,Nigerian teak
4510,odoom tree
4510,rock elm
4510,counter wood
4510,muvule
4510,mvule
4510,loko
4510,oji
4510,iroko
4510,iroco
4510,moreira
4510,intule
4510,pau bicho-amarelo
4510,mukamba-kamba
4510,mecuco
4510,mucuco
4510,mucoco
4510,mucumba'-vleme'
4510,mugunda
4548,
4563,
4565,
4676,traveller's joy
4676,old man's beard
4676,lady's bower
4676,smokewood
4676,whitywood
4676,vide branca
4676,cipo' do reino
4676,skogsklematis
4676,Tysk klematis
4676,skovranke
4676,gewöhnliche waldrebe
4730,
4759,meadow saffron
4759,autumn crocus
4759,Hungarian colchicum
4759,colchique d'automne
4759,tue-chien
4759,Herbstzeitlose
4759,Bulbus colchici
4759,Colchici semen
4759,tidlösa
4759,hösttidlösa
4759,nakna jungfrun
4759,vanlig tidlösa
4759,tidlaus
4759,tidløyse
4759,høst-tidløs
4759,syysmyrkkylilja
4780,eddi shebai
4782,
4815,hemlock
4815,poison hemlock
4815,odört
4815,giftkjeks
4815,skarntyde
4815,myrkkykatko
4815,gefleckter schierling
4815,chof-chof
4816,buttonwood
4816,mangrove
4816,zaragoza mangrove
4824,lily of the valley
4824,may lily
4824,convallaria
4824,our lady's tears
4824,Convall-lily
4824,lily constancy
4824,ladder-to-heaven
4824,Jacob's ladder
4824,male lily
4824,muguet
4824,maiblume
4824,maiglöckchen
4824,mughetto
4824,liljekonvalj
4824,konvalje
4824,liljekonvalje
4824,liljekonvall
4824,liljekonval
4824,kielo
4825,field bindweed
4825,åkervinda
4825,vanlig åkervinda
4825,smalbladig åkervinda
4825,åkervindel
4825,ager-snerle
4825,peltokierto
4825,Ackerwinde
4825,lehli
5050,Italian cypress
5050,Mediterranean cypress
5050,mourning cypress
5050,cyprès
5050,cypres d'Italie
5050,zypresse
5050,cipresso
5050,cipreste
5050,cedro bastardo
5050,ciprés
5050,cipres comun
5050,cipres italiano
5071,lesser dodder
5071,dodder
5071,common dodder
5071,clover dodder
5071,ljungsnärja
5071,ljungsilke
5071,klöversnärja
5071,kloeversnaerja
5071,timiansnikjetråd
5071,lyng-silke
5071,kløver-silke
5071,apilanvieras
5071,Quendelseide
5071,Thymianseide
5071,Kleeseide
5071,epitimo
5071,cuscuta del trebol
5071,cuscute du thym
5071,cuscute du trefle
5071,cuscuta piccola
5071,cuscuta del trifoglio
5071,duivelsnaaigaren
5071,klein Warkruid
5071,cabelos
5147,hound's tongue
5147,hundtunga
5147,hundetunge
5147,rohtokoirankielet
5147,echte hundszunge
5199,mezereon
5199,February daphne
5199,paradise plant
5199,misterious plant
5199,widow wail
5199,gewöhnlicher seidelbast
5199,mezereao
5199,mezereu
5199,tibast
5199,källarhals
5199,vanlig tibast
5199,tysbast
5199,pebertræ
5199,näsiä
5250,Pongame oil tree
5320,Grecian foxglove
5320,woolly foxglove
5320,foxglove
5320,digitale laineuse
5320,wolliger Fingerhut
5320,dedaleira felpuda
5320,Digitalis lanatae folium
5321,yellow foxglove
5321,straw foxglove
5321,dedaleira amarela
5321,liten fingerborgsblomma
5321,gul revebjølle
5321,gul fingerbøl
5321,pikkusormustinkukka
5321,gelber fingerhut
5322,common foxglove
5322,purple foxglove
5322,foxglove
5322,foxes glofa (Anglo-Saxon)
5322,witches' glove
5322,dead man's bells
5322,bloody fingers
5322,bloody man's fingers
5322,flapdock
5322,fairy glove
5322,fairy finger
5322,finger flower
5322,lady glove
5322,Roter Fingerhut
5322,Fingerkraut
5322,Waldglocke
5322,Waldglöckchen
5322,Waldschelle
5322,Unserliebenfrauenhandschuh
5322,Digitale pourpré
5322,Digitale rossa
5322,dedaleira
5322,digitalis
5322,cacapeiro
5322,dedalario
5322,erva dedal
5322,estoura-fole
5322,luvas de Santa Maria
5322,luvas de pastora
5322,Almindelig fingerbøl
5322,Fingerbøl
5322,Rød fingerbøl
5322,Fingerborgsblomma
5322,Revebjølle
5322,Revebjelle
5322,Fingurbjargablóm
5322,Fingurbjargarblóm
5322,Rohtosormustinkukka
5322,Sormustinkukka
5322,Naparstnica purpurowa
5322,Naparstnik
5322,Echte Vingerhoedskruid
5322,Vingerhoedskruid soort
5322,Dedalera
5322,Potschen
5374,barbasco
5498,gurjum tree
5499,dau
5500,
5502,
5523,
5554,sundew
5554,round-leaved sundew
5554,rundblättriger sonnentau
5554,rundsoldogg
5554,rundbladet soldug
5554,pyöreälehtikihokki
5554,sóldögg
5571,ngmoo
5591,squirting cucumber
5591,pepino de Sao Gregorio
5591,pepino do Diabo
5591,elaterio
5701,
5738,Lehmann's love grass
5738,knietjiesgras
5803,Red-hot poker tree
5803,flame tree
5803,lucky bean tree
5803,Mwamba-ngoma
5842,kafur limuni
5842,lemon-scented gum
5842,lemon-scented iron gum
5842,spotted gum
5842,mkaratusi
5861,kaliptis
5861,bluegum
5861,bluegum eucalyptus
5861,fever tree
5861,southern bluegum
5861,Tasmanian bluegum
5861,turpentine gas
5861,yukari-no-ki
5861,eucalipto
5996,
6029,caper spurge
6077,
6113,
6266,buckthorn
6266,alder buckthorn
6266,Faulbaum
6266,brakved
6266,sprakved
6266,braktorn
6266,toste
6266,trollhegg
6266,tørst
6266,korpipaatsama
6266,Frangulae cortex
6271,ash
6271,European ash
6271,frassino
6271,gewöhnliche Esche
6271,Esche
6271,frêne
6271,freixo da Europa
6271,quina da Europa
6271,fresno
6271,ask
6271,almindelig ask
6271,vanlig ask
6271,Lehtosaarni
6271,Saarni
6271,common ash
6271,Fraxini folium
6304,goat's rue
6304,French lilac
6304,European goat's-rue
6304,professor weed
6304,Geisraute
6304,capraria
6304,galega
6304,Galegae herba
6416,herb Robert
6416,Robert herb
6416,ragged Robert
6416,red shanks
6416,red robin
6416,mountain geranium
6416,jenny wren
6416,fox geranium
6416,stinkender storchschnabel
6416,erva roberta
6416,erva de Sao Roberto
6416,stinknäva
6416,stinknäbba
6416,urakatt
6416,stinkende storkenæb
6416,haisukurjenpolvi
6493,cotton root
6558,gayak
6558,gayak fran
6558,frazostrae
6558,pokhout
6558,guaiacum
6558,lignum-vitae tree
